Address,GPIB0::22::INSTR
2026-08-21 15:39:42.028,25072.4331
2026-08-21 15:39:42.441,25072.9205
2026-08-21 15:39:42.852,25073.6875
2026-08-21 15:39:43.297,25074.6138
2026-08-21 15:39:43.710,25075.708
2026-08-21 15:39:44.123,25076.6433
2026-08-21 15:39:44.536,25078.5483
2026-08-21 15:39:44.949,25080.4086
2026-08-21 15:39:45.371,25081.5335
2026-08-21 15:39:45.784,25082.9445
2026-08-21 15:39:46.206,25084.564
2026-08-21 15:39:46.623,25086.6679
2026-08-21 15:39:47.036,25089.4687
2026-08-21 15:39:47.449,25091.6075
2026-08-21 15:39:47.861,25092.1094
2026-08-21 15:39:48.292,25091.8091
2026-08-21 15:39:48.729,25091.6511
2026-08-21 15:39:49.142,25092.0629
2026-08-21 15:39:49.569,25092.4116
2026-08-21 15:39:49.982,25092.786
2026-08-21 15:39:50.394,25092.6803
2026-08-21 15:39:50.840,25092.5342
2026-08-21 15:39:51.255,25092.9383
2026-08-21 15:39:51.667,25093.3035
2026-08-21 15:39:52.094,25093.6315
2026-08-21 15:39:52.506,25093.8884
2026-08-21 15:39:52.971,25094.5365
2026-08-21 15:39:53.384,25095.4571
2026-08-21 15:39:53.798,25095.9283
2026-08-21 15:39:54.212,25096.2818
2026-08-21 15:39:54.625,25097.1053
2026-08-21 15:39:55.037,25098.4843
2026-08-21 15:39:55.484,25101.2666
2026-08-21 15:39:55.911,25105.7537
2026-08-21 15:39:56.323,25103.5181
2026-08-21 15:39:56.737,25103.5635
2026-08-21 15:39:57.150,25104.4803
2026-08-21 15:39:57.562,25105.3651
2026-08-21 15:39:58.002,25106.9967
2026-08-21 15:39:58.414,25109.2415
2026-08-21 15:39:58.834,25111.1048
2026-08-21 15:39:59.247,25114.6436
2026-08-21 15:39:59.659,25119.7375
2026-08-21 15:40:00.080,25124.8126
2026-08-21 15:40:00.634,25130.8966
2026-08-21 15:40:01.051,25126.2803
2026-08-21 15:40:01.478,25124.9069
2026-08-21 15:40:01.899,25125.1027
2026-08-21 15:40:02.312,25124.6439
2026-08-21 15:40:02.725,25124.7759
2026-08-21 15:40:03.138,25125.2046
2026-08-21 15:40:03.568,25124.8144
2026-08-21 15:40:03.983,25124.0678
2026-08-21 15:40:04.402,25124.4034
2026-08-21 15:40:04.829,25126.5131
2026-08-21 15:40:05.240,25127.1202
2026-08-21 15:40:05.677,25127.0747
2026-08-21 15:40:06.090,25127.6889
2026-08-21 15:40:06.513,25127.6486
2026-08-21 15:40:06.927,25128.5541
2026-08-21 15:40:07.339,25130.4157
2026-08-21 15:40:07.802,25240.7359
2026-08-21 15:40:08.220,25475.3094
2026-08-21 15:40:08.632,25797.4117
2026-08-21 15:40:09.048,26161.4131
2026-08-21 15:40:09.462,26560.4709
2026-08-21 15:40:09.888,26919.4966
2026-08-21 15:40:10.383,26554.0417
2026-08-21 15:40:10.811,26155.6123
2026-08-21 15:40:11.231,25781.0983
2026-08-21 15:40:11.653,25466.2786
2026-08-21 15:40:12.083,25252.4144
2026-08-21 15:40:12.496,25222.2964
2026-08-21 15:40:12.923,25406.5148
2026-08-21 15:40:13.335,25708.593
2026-08-21 15:40:13.758,26061.3979
2026-08-21 15:40:14.176,26476.5543
2026-08-21 15:40:14.592,26888.7142
2026-08-21 15:40:15.010,26775.2774
2026-08-21 15:40:15.423,26360.3731
2026-08-21 15:40:15.863,25979.4216
2026-08-21 15:40:16.276,25616.1003
2026-08-21 15:40:16.693,25353.3606
2026-08-21 15:40:17.107,25214.9246
2026-08-21 15:40:17.518,25303.1799
2026-08-21 15:40:17.990,25575.2663
2026-08-21 15:40:18.416,25809.0678
2026-08-21 15:40:18.830,25546.294
2026-08-21 15:40:19.250,25303.9952
2026-08-21 15:40:19.670,25212.8307
2026-08-21 15:40:20.106,25361.7154
2026-08-21 15:40:20.519,25648.3548
2026-08-21 15:40:20.932,25807.0225
2026-08-21 15:40:21.344,25511.5441
2026-08-21 15:40:21.757,25285.587
2026-08-21 15:40:22.175,25195.2988
2026-08-21 15:40:22.590,25197.3905
2026-08-21 15:40:23.050,25295.2262
2026-08-21 15:40:23.466,25367.8147
2026-08-21 15:40:23.882,25302.765
2026-08-21 15:40:24.294,25233.6417
2026-08-21 15:40:24.705,25217.3711
2026-08-21 15:40:25.119,25210.1516
2026-08-21 15:40:25.587,25206.5965
2026-08-21 15:40:26.005,25204.3496
2026-08-21 15:40:26.417,25203.1366
2026-08-21 15:40:26.829,25202.8494
2026-08-21 15:40:27.244,25256.6195
2026-08-21 15:40:27.673,25459.4341
2026-08-21 15:40:28.114,25756.5342
2026-08-21 15:40:28.527,26142.2186
2026-08-21 15:40:28.947,26527.0163
2026-08-21 15:40:29.359,26941.0107
2026-08-21 15:40:29.771,26770.9156
2026-08-21 15:40:30.236,26310.8709
2026-08-21 15:40:30.650,25936.4628
2026-08-21 15:40:31.063,25603.1369
2026-08-21 15:40:31.483,25352.5271
2026-08-21 15:40:31.895,25237.2498
2026-08-21 15:40:32.373,25377.8956
2026-08-21 15:40:32.790,25661.0274
2026-08-21 15:40:33.202,26002.4978
2026-08-21 15:40:33.615,26382.2554
2026-08-21 15:40:34.027,26790.152
2026-08-21 15:40:34.439,26931.6034
2026-08-21 15:40:34.852,26526.8553
2026-08-21 15:40:35.288,26137.1089
2026-08-21 15:40:35.700,25760.7957
2026-08-21 15:40:36.126,25466.3838
2026-08-21 15:40:36.538,25277.7018
2026-08-21 15:40:36.953,25293.778
2026-08-21 15:40:37.417,25523.901
2026-08-21 15:40:37.832,25823.2873
2026-08-21 15:40:38.245,25694.574
2026-08-21 15:40:38.657,25414.7403
2026-08-21 15:40:39.071,25256.8215
2026-08-21 15:40:39.483,25327.4475
2026-08-21 15:40:39.962,25590.2106
2026-08-21 15:40:40.377,25852.2165
2026-08-21 15:40:40.791,25612.0377
2026-08-21 15:40:41.203,25357.6797
2026-08-21 15:40:41.617,25235.5286
2026-08-21 15:40:42.030,25228.9349
2026-08-21 15:40:42.463,25230.1715
2026-08-21 15:40:42.894,25230.8883
2026-08-21 15:40:43.307,25232.1038
2026-08-21 15:40:43.735,25232.7988
2026-08-21 15:40:44.163,25230.5604
2026-08-21 15:40:44.575,25229.9156
2026-08-21 15:40:44.992,25231.7359
2026-08-21 15:40:45.420,25232.2398
2026-08-21 15:40:45.832,25233.0288
2026-08-21 15:40:46.256,25235.0457
2026-08-21 15:40:46.671,25261.3582
2026-08-21 15:40:47.083,25424.1609
2026-08-21 15:40:47.515,25694.8834
2026-08-21 15:40:47.943,26063.8526
2026-08-21 15:40:48.355,26445.9787
2026-08-21 15:40:48.768,26853.0035
2026-08-21 15:40:49.183,26946.0479
2026-08-21 15:40:49.648,26482.0062
2026-08-21 15:40:50.075,26083.5167
2026-08-21 15:40:50.510,25724.0098
2026-08-21 15:40:50.929,25443.0469
2026-08-21 15:40:51.358,25287.1681
2026-08-21 15:40:51.771,25362.5134
2026-08-21 15:40:52.191,25591.8089
2026-08-21 15:40:52.603,25922.1406
2026-08-21 15:40:53.017,26289.781
2026-08-21 15:40:53.433,26687.5199
2026-08-21 15:40:53.854,27019.1873
2026-08-21 15:40:54.267,26704.1829
2026-08-21 15:40:54.680,26304.8788
2026-08-21 15:40:55.107,25933.9197
2026-08-21 15:40:55.519,25599.038
2026-08-21 15:40:55.945,25366.1551
2026-08-21 15:40:56.365,25302.0442
2026-08-21 15:40:56.783,25473.2375
2026-08-21 15:40:57.209,25762.617
2026-08-21 15:40:57.625,25911.6722
2026-08-21 15:40:58.038,25576.4027
2026-08-21 15:40:58.499,25353.6414
2026-08-21 15:40:58.917,25334.4184
2026-08-21 15:40:59.341,25530.0605
2026-08-21 15:40:59.754,25842.22
2026-08-21 15:41:00.168,25796.1641
2026-08-21 15:41:00.579,25493.5984
2026-08-21 15:41:01.014,25307.2497
2026-08-21 15:41:01.436,25267.8518
2026-08-21 15:41:01.848,25274.848
2026-08-21 15:41:02.284,25280.4826
2026-08-21 15:41:02.710,25281.0846
2026-08-21 15:41:03.123,25284.7332
2026-08-21 15:41:03.536,25297.2208
2026-08-21 15:41:03.972,25283.1114
2026-08-21 15:41:04.387,25282.9256
2026-08-21 15:41:04.814,25283.4431
2026-08-21 15:41:05.230,25281.7215
2026-08-21 15:41:05.641,25283.9733
2026-08-21 15:41:06.055,25284.0901
2026-08-21 15:41:06.478,25381.7837
2026-08-21 15:41:06.891,25621.6474
2026-08-21 15:41:07.370,26006.9115
2026-08-21 15:41:07.790,26395.8442
2026-08-21 15:41:08.202,26804.0529
2026-08-21 15:41:08.615,27059.774
2026-08-21 15:41:09.030,26704.2912
2026-08-21 15:41:09.473,26302.2044
2026-08-21 15:41:09.887,25908.8031
2026-08-21 15:41:10.309,25594.3752
2026-08-21 15:41:10.723,25377.8134
2026-08-21 15:41:11.136,25340.1687
2026-08-21 15:41:11.582,25510.6369
2026-08-21 15:41:12.005,25821.4405
2026-08-21 15:41:12.417,26182.8578
2026-08-21 15:41:12.829,26570.3012
2026-08-21 15:41:13.242,26987.3733
2026-08-21 15:41:13.679,26921.2647
2026-08-21 15:41:14.104,26482.6601
2026-08-21 15:41:14.518,26092.5786
2026-08-21 15:41:14.932,25746.2283
2026-08-21 15:41:15.397,25476.5353
2026-08-21 15:41:15.817,25334.6547
2026-08-21 15:41:16.231,25447.3497
2026-08-21 15:41:16.642,25698.2878
2026-08-21 15:41:17.054,25943.43
2026-08-21 15:41:17.466,25690.7459
2026-08-21 15:41:17.927,25424.78
2026-08-21 15:41:18.354,25345.2616
2026-08-21 15:41:18.781,25502.5611
2026-08-21 15:41:19.198,25788.8588
2026-08-21 15:41:19.611,25909.9159
2026-08-21 15:41:20.040,25604.6516
2026-08-21 15:41:20.454,25382.1394
2026-08-21 15:41:20.880,25315.3114
2026-08-21 15:41:21.301,25320.5714
2026-08-21 15:41:21.713,25323.6261
2026-08-21 15:41:22.155,25323.458
2026-08-21 15:41:22.567,25322.6761
2026-08-21 15:41:22.980,25322.6731
2026-08-21 15:41:23.393,25323.717
2026-08-21 15:41:23.819,25324.755
2026-08-21 15:41:24.238,25326.1103
2026-08-21 15:41:24.740,25325.5272
2026-08-21 15:41:25.201,25325.155
2026-08-21 15:41:25.633,25328.1121
2026-08-21 15:41:26.047,25440.5917
2026-08-21 15:41:26.471,25679.5756
2026-08-21 15:41:26.883,26014.3901
2026-08-21 15:41:27.296,26380.6555
2026-08-21 15:41:27.725,26772.3237
2026-08-21 15:41:28.146,27083.2716
2026-08-21 15:41:28.563,26736.6002
2026-08-21 15:41:28.977,26334.1936
2026-08-21 15:41:29.392,25967.0384
2026-08-21 15:41:29.810,25646.1439
2026-08-21 15:41:30.222,25421.8502
2026-08-21 15:41:30.640,25365.1753
2026-08-21 15:41:31.053,25525.6791
2026-08-21 15:41:31.491,25803.508
2026-08-21 15:41:31.904,26173.6896
2026-08-21 15:41:32.336,26572.1609
2026-08-21 15:41:32.749,26990.5991
2026-08-21 15:41:33.161,26974.2064
2026-08-21 15:41:33.594,26548.8285
2026-08-21 15:41:34.005,26160.2272
2026-08-21 15:41:34.433,25801.5643
2026-08-21 15:41:34.858,25527.0899
2026-08-21 15:41:35.271,25375.5247
2026-08-21 15:41:35.684,25447.2509
2026-08-21 15:41:36.111,25671.3029
2026-08-21 15:41:36.524,25958.7321
2026-08-21 15:41:36.941,25758.9006
2026-08-21 15:41:37.360,25492.6474
2026-08-21 15:41:37.771,25365.2346
2026-08-21 15:41:38.196,25472.775
2026-08-21 15:41:38.613,25727.6492
2026-08-21 15:41:39.026,25966.4846
2026-08-21 15:41:39.438,25711.5009
2026-08-21 15:41:39.883,25449.37
2026-08-21 15:41:40.295,25344.7276
2026-08-21 15:41:40.722,25342.9985
2026-08-21 15:41:41.134,25343.3081
2026-08-21 15:41:41.580,25343.515
2026-08-21 15:41:41.997,25343.6927
2026-08-21 15:41:42.411,25346.0971
2026-08-21 15:41:42.824,25347.3574
2026-08-21 15:41:43.236,25346.7206
2026-08-21 15:41:43.651,25348.0408
2026-08-21 15:41:44.070,25348.1729
2026-08-21 15:41:44.515,25347.7064
2026-08-21 15:41:44.929,25348.0267
2026-08-21 15:41:45.355,25384.0675
2026-08-21 15:41:45.768,25565.5444
2026-08-21 15:41:46.186,25849.1594
2026-08-21 15:41:46.647,26243.1354
2026-08-21 15:41:47.060,26633.0232
2026-08-21 15:41:47.476,27046.8574
2026-08-21 15:41:47.895,26977.9403
2026-08-21 15:41:48.308,26559.7482
2026-08-21 15:41:48.736,26162.8071
2026-08-21 15:41:49.151,25818.7933
2026-08-21 15:41:49.581,25544.7605
2026-08-21 15:41:49.994,25395.8457
2026-08-21 15:41:50.407,25481.007
2026-08-21 15:41:50.820,25720.1221
2026-08-21 15:41:51.233,26039.3799
2026-08-21 15:41:51.648,26409.5416
2026-08-21 15:41:52.061,26811.8911
2026-08-21 15:41:52.523,27134.4147
2026-08-21 15:41:52.940,26781.4667
2026-08-21 15:41:53.368,26380.1478
2026-08-21 15:41:53.795,25996.7477
2026-08-21 15:41:54.208,25674.4189
2026-08-21 15:41:54.641,25468.3436
2026-08-21 15:41:55.056,25433.6086
2026-08-21 15:41:55.475,25609.5104
2026-08-21 15:41:55.888,25899.3204
2026-08-21 15:41:56.301,25926.1712
2026-08-21 15:41:56.727,25613.5354
2026-08-21 15:41:57.147,25424.9036
2026-08-21 15:41:57.576,25444.7448
2026-08-21 15:41:58.004,25661.2487
2026-08-21 15:41:58.418,25965.4722
2026-08-21 15:41:58.845,25858.2432
2026-08-21 15:41:59.257,25564.1911
2026-08-21 15:41:59.711,25400.8701
2026-08-21 15:42:00.124,25376.9248
2026-08-21 15:42:00.545,25379.3172
2026-08-21 15:42:00.959,25380.7564
2026-08-21 15:42:01.379,25381.4834
2026-08-21 15:42:01.791,25381.8444
2026-08-21 15:42:02.204,25382.5731
2026-08-21 15:42:02.628,25389.0235
2026-08-21 15:42:03.042,25414.4929
2026-08-21 15:42:03.461,25417.396
2026-08-21 15:42:03.873,25427.6654
2026-08-21 15:42:04.292,25417.7932
2026-08-21 15:42:04.704,25407.2538
2026-08-21 15:42:05.202,25555.1118
2026-08-21 15:42:05.617,25833.0707
2026-08-21 15:42:06.033,26159.9801
2026-08-21 15:42:06.447,26528.1418
2026-08-21 15:42:06.862,26930.5563
2026-08-21 15:42:07.276,27148.0252
2026-08-21 15:42:07.717,26746.4763
2026-08-21 15:42:08.143,26339.9275
2026-08-21 15:42:08.560,25968.2697
2026-08-21 15:42:08.972,25663.5039
2026-08-21 15:42:09.399,25472.0177
2026-08-21 15:42:09.830,25478.407
2026-08-21 15:42:10.242,25683.8474
2026-08-21 15:42:10.670,25990.5344
2026-08-21 15:42:11.082,26350.4098
2026-08-21 15:42:11.495,26746.6714
2026-08-21 15:42:11.907,27143.6963
2026-08-21 15:42:12.322,26979.8448
2026-08-21 15:42:12.747,26569.4833
2026-08-21 15:42:13.161,26177.8605
2026-08-21 15:42:13.573,25836.4067
2026-08-21 15:42:13.992,25579.1326
2026-08-21 15:42:14.410,25454.8958
2026-08-21 15:42:14.828,25560.4013
2026-08-21 15:42:15.242,25809.4493
2026-08-21 15:42:15.659,26052.1433
2026-08-21 15:42:16.071,25809.3721
2026-08-21 15:42:16.502,25548.3555
2026-08-21 15:42:16.921,25451.8297
2026-08-21 15:42:17.333,25581.5522
2026-08-21 15:42:17.750,25836.0208
2026-08-21 15:42:18.211,26044.706
2026-08-21 15:42:18.628,25729.2248
2026-08-21 15:42:19.055,25507.9642
2026-08-21 15:42:19.472,25429.3863
2026-08-21 15:42:19.898,25431.2123
2026-08-21 15:42:20.311,25428.5531
2026-08-21 15:42:20.737,25428.9208
2026-08-21 15:42:21.151,25428.8328
2026-08-21 15:42:21.579,25430.3197
2026-08-21 15:42:21.993,25432.6779
2026-08-21 15:42:22.410,25436.2898
2026-08-21 15:42:22.837,25433.4604
2026-08-21 15:42:23.249,25430.9581
2026-08-21 15:42:23.661,25429.421
2026-08-21 15:42:24.072,25429.9445
2026-08-21 15:42:24.498,25474.4269
2026-08-21 15:42:24.911,25667.0099
2026-08-21 15:42:25.336,25957.4665
2026-08-21 15:42:25.749,26320.0206
2026-08-21 15:42:26.160,26708.2482
2026-08-21 15:42:26.573,27121.6002
2026-08-21 15:42:26.986,27067.2348
2026-08-21 15:42:27.398,26655.8512
2026-08-21 15:42:27.812,26270.7982
2026-08-21 15:42:28.244,25909.5187
2026-08-21 15:42:28.659,25631.8321
2026-08-21 15:42:29.071,25481.1715
2026-08-21 15:42:29.483,25550.9053
2026-08-21 15:42:29.909,25784.5319
2026-08-21 15:42:30.320,26108.1779
2026-08-21 15:42:30.733,26479.4101
2026-08-21 15:42:31.172,26881.2813
2026-08-21 15:42:31.596,27226.8469
2026-08-21 15:42:32.011,26892.8797
2026-08-21 15:42:32.428,26486.8065
2026-08-21 15:42:32.889,26108.4114
2026-08-21 15:42:33.305,25747.5709
2026-08-21 15:42:33.718,25540.2709
2026-08-21 15:42:34.132,25500.7772
2026-08-21 15:42:34.545,25664.6409
2026-08-21 15:42:34.958,25947.0098
2026-08-21 15:42:35.425,25995.22
2026-08-21 15:42:35.838,25691.9616
2026-08-21 15:42:36.264,25503.1024
2026-08-21 15:42:36.678,25524.3975
2026-08-21 15:42:37.107,25736.32
2026-08-21 15:42:37.525,26046.6316
2026-08-21 15:42:37.937,25941.9803
2026-08-21 15:42:38.349,25655.0751
2026-08-21 15:42:38.762,25485.375
2026-08-21 15:42:39.190,25456.7049
2026-08-21 15:42:39.634,25459.0206
2026-08-21 15:42:40.062,25460.5903
2026-08-21 15:42:40.475,25460.6045
2026-08-21 15:42:40.895,25460.5382
2026-08-21 15:42:41.309,25460.6877
2026-08-21 15:42:41.751,25459.9426
2026-08-21 15:42:42.164,25459.8111
2026-08-21 15:42:42.582,25459.8326
2026-08-21 15:42:42.996,25459.7174
2026-08-21 15:42:43.423,25459.0774
2026-08-21 15:42:43.836,25466.4071
2026-08-21 15:42:44.252,25586.9403
2026-08-21 15:42:44.694,25832.0098
2026-08-21 15:42:45.121,26185.2692
2026-08-21 15:42:45.534,26572.592
2026-08-21 15:42:45.950,26976.7756
2026-08-21 15:42:46.375,27224.8331
2026-08-21 15:42:46.792,26838.6186
2026-08-21 15:42:47.204,26437.8177
2026-08-21 15:42:47.627,26073.9549
2026-08-21 15:42:48.041,25756.3057
2026-08-21 15:42:48.455,25550.2251
2026-08-21 15:42:48.869,25523.4771
2026-08-21 15:42:49.280,25700.2577
2026-08-21 15:42:49.709,25986.9219
2026-08-21 15:42:50.202,26427.7348
2026-08-21 15:42:50.616,26823.4329
2026-08-21 15:42:51.029,27219.5201
2026-08-21 15:42:51.441,27024.6305
2026-08-21 15:42:51.869,26617.1053
2026-08-21 15:42:52.282,26225.2219
2026-08-21 15:42:52.723,25886.8044
2026-08-21 15:42:53.138,25619.6843
2026-08-21 15:42:53.560,25517.6424
2026-08-21 15:42:53.980,25639.1995
2026-08-21 15:42:54.407,25900.5453
2026-08-21 15:42:54.872,26095.967
2026-08-21 15:42:55.288,25788.6885
2026-08-21 15:42:55.705,25568.3606
2026-08-21 15:42:56.118,25526.6073
2026-08-21 15:42:56.530,25698.2323
2026-08-21 15:42:56.957,25983.6177
2026-08-21 15:42:57.375,26082.379
2026-08-21 15:42:57.789,25767.8065
2026-08-21 15:42:58.201,25555.7061
2026-08-21 15:42:58.621,25487.9053
2026-08-21 15:42:59.049,25490.7667
2026-08-21 15:42:59.461,25492.1852
2026-08-21 15:42:59.906,25492.7135
2026-08-21 15:43:00.319,25493.3015
2026-08-21 15:43:00.754,25491.3819
2026-08-21 15:43:01.170,25492.7069
2026-08-21 15:43:01.582,25495.2775
2026-08-21 15:43:02.061,25493.74
2026-08-21 15:43:02.473,25502.5465
2026-08-21 15:43:02.885,25493.5257
2026-08-21 15:43:03.310,25491.5718
2026-08-21 15:43:03.726,25577.4403
2026-08-21 15:43:04.153,25798.0672
2026-08-21 15:43:04.642,26185.7931
2026-08-21 15:43:05.082,26572.679
2026-08-21 15:43:05.500,26986.3893
2026-08-21 15:43:05.912,27257.9451
2026-08-21 15:43:06.332,26896.7414
2026-08-21 15:43:06.748,26491.416
2026-08-21 15:43:07.161,26121.6642
2026-08-21 15:43:07.577,25805.5451
2026-08-21 15:43:07.991,25588.9021
2026-08-21 15:43:08.403,25543.4624
2026-08-21 15:43:08.879,25715.4716
2026-08-21 15:43:09.295,26043.0786
2026-08-21 15:43:09.732,26412.9409
2026-08-21 15:43:10.148,26813.8004
2026-08-21 15:43:10.562,27223.6313
2026-08-21 15:43:10.974,27081.6577
2026-08-21 15:43:11.406,26672.0249
2026-08-21 15:43:11.818,26274.264
2026-08-21 15:43:12.230,25934.6513
2026-08-21 15:43:12.643,25672.9072
2026-08-21 15:43:13.069,25543.4818
2026-08-21 15:43:13.480,25637.6075
2026-08-21 15:43:13.904,25873.5611
2026-08-21 15:43:14.330,26135.6322
2026-08-21 15:43:14.761,25884.2609
2026-08-21 15:43:15.180,25629.3701
2026-08-21 15:43:15.593,25537.1681
2026-08-21 15:43:16.019,25673.9102
2026-08-21 15:43:16.433,25947.9275
2026-08-21 15:43:16.851,26130.8404
2026-08-21 15:43:17.265,25837.9597
2026-08-21 15:43:17.692,25599.2093
2026-08-21 15:43:18.104,25513.0328
2026-08-21 15:43:18.517,25514.9528
2026-08-21 15:43:18.930,25515.9024
2026-08-21 15:43:19.370,25515.8291
2026-08-21 15:43:19.791,25516.8677
2026-08-21 15:43:20.205,25517.0476
2026-08-21 15:43:20.618,25516.8266
2026-08-21 15:43:21.082,25516.5594
2026-08-21 15:43:21.499,25516.5834
2026-08-21 15:43:21.926,25516.4225
2026-08-21 15:43:22.340,25516.6138
2026-08-21 15:43:22.758,25516.5469
2026-08-21 15:43:23.172,25571.7494
2026-08-21 15:43:23.585,25760.5248
2026-08-21 15:43:24.016,26063.3182
2026-08-21 15:43:24.447,26424.0843
2026-08-21 15:43:24.859,26831.3223
2026-08-21 15:43:25.285,27237.9698
2026-08-21 15:43:25.696,27089.9835
2026-08-21 15:43:26.109,26681.2403
2026-08-21 15:43:26.535,26300.7607
2026-08-21 15:43:27.039,25889.5248
2026-08-21 15:43:27.452,25645.4161
2026-08-21 15:43:27.878,25557.5299
2026-08-21 15:43:28.299,25695.3588
2026-08-21 15:43:28.713,25966.5767
2026-08-21 15:43:29.126,26309.8367
2026-08-21 15:43:29.545,26690.718
2026-08-21 15:43:29.958,27105.3694
2026-08-21 15:43:30.383,27248.4777
2026-08-21 15:43:30.800,26831.1968
2026-08-21 15:43:31.212,26436.8402
2026-08-21 15:43:31.675,26037.5002
2026-08-21 15:43:32.102,25742.9789
2026-08-21 15:43:32.516,25579.0075
2026-08-21 15:43:32.928,25622.0048
2026-08-21 15:43:33.353,25828.8906
2026-08-21 15:43:33.786,26135.7812
2026-08-21 15:43:34.198,25981.0603
2026-08-21 15:43:34.612,25708.6295
2026-08-21 15:43:35.025,25566.6162
2026-08-21 15:43:35.456,25656.4201
2026-08-21 15:43:35.916,25929.1599
2026-08-21 15:43:36.332,26165.937
2026-08-21 15:43:36.747,25906.3896
2026-08-21 15:43:37.166,25658.8428
2026-08-21 15:43:37.593,25548.1112
2026-08-21 15:43:38.006,25546.0735
2026-08-21 15:43:38.417,25547.2178
2026-08-21 15:43:38.872,25547.5607
2026-08-21 15:43:39.284,25547.8045
2026-08-21 15:43:39.696,25549.1574
2026-08-21 15:43:40.113,25550.0435
2026-08-21 15:43:40.527,25553.4378
2026-08-21 15:43:40.970,25551.8947
2026-08-21 15:43:41.384,25551.5813
2026-08-21 15:43:41.804,25549.9874
2026-08-21 15:43:42.217,25552.5307
2026-08-21 15:43:42.633,25581.8716
2026-08-21 15:43:43.047,25752.5641
2026-08-21 15:43:43.464,26035.9153
2026-08-21 15:43:43.908,26384.1928
2026-08-21 15:43:44.321,26799.2626
2026-08-21 15:43:44.734,27210.2193
2026-08-21 15:43:45.152,27224.8639
2026-08-21 15:43:45.567,26803.4756
2026-08-21 15:43:45.992,26415.6436
2026-08-21 15:43:46.455,26013.2479
2026-08-21 15:43:46.883,25736.5101
2026-08-21 15:43:47.297,25597.0705
2026-08-21 15:43:47.723,25685.8486
2026-08-21 15:43:48.136,25918.1613
2026-08-21 15:43:48.571,26257.8753
2026-08-21 15:43:49.007,26638.6469
2026-08-21 15:43:49.421,27063.8787
2026-08-21 15:43:49.846,27325.3342
2026-08-21 15:43:50.260,26948.261
2026-08-21 15:43:50.679,26551.7797
2026-08-21 15:43:51.092,26180.8686
